ID,WORD,VOCALIZED,WORD_TYPE,PLURAL,PLURAL_VOCALIZED
7071,مولج ,مولج ,اسم, موالج, موالج
7075,مولد ,مولد ,اسم, موالد, موالد
7076,مولود ,مولود ,اسم, مواليد, مواليد
7085,مولى ,مولى ,اسم, موال, موال
6133,موماة ,موماة ,اسم, الموامي, الموامي
7089,مومس ,مومس ,اسم, ميامس, ميامس
7091,موهبة ,موهبة ,اسم, مواهب, مواهب
6824,ميبل ,ميبل ,اسم, الموابل, الموابل
6125,ميت ,ميت ,اسم, أموات, أموات
6126,ميت ,ميت ,اسم, أموات, أموات
7111,ميتمة ,ميتمة ,اسم, مياتم, مياتم
6137,ميثاء ,ميثاء ,اسم, ميث, ميث
6835,ميثاق ,ميثاق ,اسم, مواثيق, مواثيق
6851,ميجنة ,ميجنة ,اسم, مواجن, مواجن
6874,ميداعة ,ميداعة ,اسم, موادع, موادع
6139,ميدان ,ميدان ,اسم, الميادين, الميادين
6875,ميدع ,ميدع ,اسم, موادع, موادع
6876,ميدعة ,ميدعة ,اسم, موادع, موادع
6890,ميراث ,ميراث ,اسم, مواريث, مواريث
6923,ميساق ,ميساق ,اسم, مياسيق, مياسيق
6140,ميسان ,ميسان ,اسم, مياسين, مياسين
7117,ميسرة ,ميسرة ,اسم, مياسر, مياسر
6927,ميسم ,ميسم ,اسم, مواسم, مواسم
7118,ميسور ,ميسور ,اسم, مياسير, مياسير
6979,ميضنة ,ميضنة ,اسم, مواضين, مواضين
6985,ميطان ,ميطان ,اسم, مياطين, مياطين
6993,ميعاد ,ميعاد ,اسم, مواعيد, مواعيد
6998,ميعاس ,ميعاس ,اسم, مواعيس, مواعيس
7032,ميقات ,ميقات ,اسم, مواقيت, مواقيت
7050,ميقعة ,ميقعة ,اسم, مواقع, مواقع
7065,ميكعة ,ميكعة ,اسم, ميكع, ميكع
6142,ميل ,ميل ,اسم, أميال, أميال
7082,ميلاه ,ميلاه ,اسم, مواليه, مواليه
7134,ميمنة ,ميمنة ,اسم, ميامن, ميامن
7135,ميمون ,ميمون ,اسم, ميامين, ميامين
6143,مين ,مين ,اسم, ميون, ميون
7090,مينى ,مينى ,اسم, موان, موان
6144,نؤى ,نؤى ,اسم, نئي, نئي
6636,نائب ,نائب ,اسم, نواب, نواب
6637,نائبة ,نائبة ,اسم, نوائب, نوائب
6652,نائطة ,نائطة ,اسم, نوائط, نوائط
6657,نائق ,نائق ,اسم, نوقة, نوقة
6669,ناب ,ناب ,اسم, أنياب, أنياب
6670,ناب ,ناب ,اسم, أنياب, أنياب
6149,نابتة ,نابتة ,اسم, نوابت, نوابت
6166,نابعة ,نابعة ,اسم, نوابع, نوابع
6171,نابل ,نابل ,اسم, نبل, نبل
6175,نابه ,نابه ,اسم, نبهاء, نبهاء
6202,ناجذ ,ناجذ ,اسم, نواجذ, نواجذ
6194,ناجود ,ناجود ,اسم, نواجيد, نواجيد
6219,ناجية ,ناجية ,اسم, نواج, نواج
6234,ناحي ,ناحي ,اسم, نحاة, نحاة
6235,ناحية ,ناحية ,اسم, نواح, نواح
6246,ناخر ,ناخر ,اسم, نخر, نخر
6255,نادبة ,نادبة ,اسم, نوادب, نوادب
6263,نادرة ,نادرة ,اسم, نوادر, نوادر
6264,نادس ,نادس ,اسم, نوادس, نوادس
6269,نادل ,نادل ,اسم, ندل, ندل
6275,نادي ,نادي ,اسم, أندية, أندية
6276,نادية ,نادية ,اسم, نواد, نواد
6643,نار ,نار ,اسم, نيران, نيران
6287,نازع ,نازع ,اسم, نزعة, نزعة
6288,نازع ,نازع ,اسم, نازعات, نازعات
6292,نازغ ,نازغ ,اسم, نزغ, نزغ
6293,نازغ ,نازغ ,اسم, نوازغ, نوازغ
6294,نازف ,نازف ,اسم, نزف, نزف
6299,نازلة ,نازلة ,اسم, نازلات, نازلات
6304,نازه ,نازه ,اسم, نزاه, نزاه
6306,نازية ,نازية ,اسم, نواز, نواز
6313,ناسخ ,ناسخ ,اسم, نساخ, نساخ
6321,ناسغ ,ناسغ ,اسم, نسغ, نسغ
6325,ناسك ,ناسك ,اسم, نساك, نساك
6327,ناسل ,ناسل ,اسم, نسل, نسل
6316,ناسور ,ناسور ,اسم, نواسير, نواسير
6336,ناشئ ,ناشئ ,اسم, نشء, نشء
6337,ناشئة ,ناشئة ,اسم, نواشئ, نواشئ
6339,ناشب ,ناشب ,اسم, نشابة, نشابة
6347,ناشرة ,ناشرة ,اسم, نواشر, نواشر
6352,ناشط ,ناشط ,اسم, نشط, نشط
6353,ناشغة ,ناشغة ,اسم, نواشغ, نواشغ
6364,ناصب ,ناصب ,اسم, نواصب, نواصب
6374,ناصر ,ناصر ,اسم, نواصر, نواصر
6383,ناصف ,ناصف ,اسم, نصاف, نصاف
6384,ناصفة ,ناصفة ,اسم, نواصف, نواصف
6375,ناصور ,ناصور ,اسم, نواصير, نواصير
6394,ناصية ,ناصية ,اسم, نواص, نواص
6397,ناضح ,ناضح ,اسم, نواضح, نواضح
6412,ناطحة ,ناطحة ,اسم, نواطح, نواطح
6415,ناطر ,ناطر ,اسم, نطار, نطار
6427,ناطل ,ناطل ,اسم, نواطل, نواطل
6416,ناطور ,ناطور ,اسم, نواطير, نواطير
6432,ناظر ,ناظر ,اسم, نظارة, نظارة
6433,ناظر ,ناظر ,اسم, نواظر, نواظر
6434,ناظر ,ناظر ,اسم, نظار, نظار
6435,ناظرة ,ناظرة ,اسم, نواظر, نواظر
6619,ناعقة ,ناعقة ,اسم, نواهق, نواهق
6448,ناعور ,ناعور ,اسم, نواعير, نواعير
6449,ناعورة ,ناعورة ,اسم, نواعير, نواعير
6460,ناعي ,ناعي ,اسم, ناعون, ناعون
6469,نافجة ,نافجة ,اسم, نوافج, نوافج
6479,نافذ ,نافذ ,اسم, نوافذ, نوافذ
6480,نافذة ,نافذة ,اسم, نوافذ, نوافذ
6482,نافر ,نافر ,اسم, نفر, نفر
6489,نافض ,نافض ,اسم, نفضة, نفضة
6492,نافطة ,نافطة ,اسم, نوافط, نوافط
6497,نافقاء ,نافقاء ,اسم, نوافق, نوافق
6500,نافلة ,نافلة ,اسم, نوافل, نوافل
6658,ناقة ,ناقة ,اسم, ناق, ناق
6511,ناقد ,ناقد ,اسم, نقاد, نقاد
6519,ناقر ,ناقر ,اسم, نواقر, نواقر
6520,ناقرة ,ناقرة ,اسم, نواقر, نواقر
6526,ناقزة ,ناقزة ,اسم, نواقز, نواقز
6548,ناقلة ,ناقلة ,اسم, نواقل, نواقل
6521,ناقور ,ناقور ,اسم, نواقير, نواقير
6528,ناقوس ,ناقوس ,اسم, نواقيس, نواقيس
6573,ناكس ,ناكس ,اسم, ناكسون, ناكسون
6574,ناكس ,ناكس ,اسم, نكس, نكس
6662,نال ,نال ,اسم, أنول, أنول
6587,ناموس ,ناموس ,اسم, نواميس, نواميس
6588,ناموسة ,ناموسة ,اسم, ناموس, ناموس
6597,نامية ,نامية ,اسم, نوام, نوام
6607,ناهد ,ناهد ,اسم, نواهد, نواهد
6615,ناهض ,ناهض ,اسم, نواهض, نواهض
6616,ناهضة ,ناهضة ,اسم, نواهض, نواهض
6618,ناهق ,ناهق ,اسم, نواعق, نواعق
6622,ناهلة ,ناهلة ,اسم, نواهل, نواهل
6629,ناهي ,ناهي ,اسم, نهاة, نهاة
6630,ناهية ,ناهية ,اسم, نواه, نواه
6650,ناووس ,ناووس ,اسم, نواويس, نواويس
6666,ناوي ,ناوي ,اسم, نواء, نواء
6145,نبأ ,نبأ ,اسم, أنباء, أنباء
6153,نبخة ,نبخة ,اسم, نباخ, نباخ
6155,نبذ ,نبذ ,اسم, أنباذ, أنباذ
6159,نبر ,نبر ,اسم, أنبار, أنبار
6160,نبز ,نبز ,اسم, أنباز, أنباز
6164,نبط ,نبط ,اسم, نبوط, نبوط
6170,نبكة ,نبكة ,اسم, نبك, نبك
6172,نبل ,نبل ,اسم, نبال, نبال
6173,نبلة ,نبلة ,اسم, نبل, نبل
6177,نبه ,نبه ,اسم, أنباه, أنباه
6178,نبوة ,نبوة ,اسم, نبوات, نبوات
6150,نبوت ,نبوت ,اسم, نبابيت, نبابيت
6146,نبيء ,نبيء ,اسم, أنبياء, أنبياء
6152,نبيثة ,نبيثة ,اسم, نبائث, نبائث
6156,نبيذ ,نبيذ ,اسم, أنبذة, أنبذة
6169,نبيغ ,نبيغ ,اسم, نبغاء, نبغاء
6174,نبيل ,نبيل ,اسم, نبلاء, نبلاء
6176,نبيه ,نبيه ,اسم, نبهاء, نبهاء
6183,نتح ,نتح ,اسم, نتوح, نتوح
6184,نتفة ,نتفة ,اسم, نتف, نتف
6181,نتيجة ,نتيجة ,اسم, نتائج, نتائج
6190,نجث ,نجث ,اسم, أنجاث, أنجاث
6191,نجخة ,نجخة ,اسم, نجخات, نجخات
6195,نجد ,نجد ,اسم, نجود, نجود
6196,نجد ,نجد ,اسم, نجود, نجود
6197,نجد ,نجد ,اسم, أنجاد, أنجاد
6198,نجد ,نجد ,اسم, أنجاد, أنجاد
6199,نجدة ,نجدة ,اسم, نجدات, نجدات
6203,نجس ,نجس ,اسم, أنجاس, أنجاس
6204,نجس ,نجس ,اسم, أنجاس, أنجاس
6206,نجع ,نجع ,اسم, نجوع, نجوع
6207,نجف ,نجف ,اسم, نجاف, نجاف
6208,نجفة ,نجفة ,اسم, نجف, نجف
6211,نجل ,نجل ,اسم, أنجال, أنجال
6212,نجل ,نجل ,اسم, نجال, نجال
6213,نجلاء ,نجلاء ,اسم, نجل, نجل
6215,نجم ,نجم ,اسم, نجوم, نجوم
6216,نجمة ,نجمة ,اسم, نجم, نجم
6220,نجو ,نجو ,اسم, نجو, نجو
6200,نجود ,نجود ,اسم, نجد, نجد
6221,نجي ,نجي ,اسم, أنجية, أنجية
6188,نجيب ,نجيب ,اسم, أنجاب, أنجاب
6189,نجيبة ,نجيبة ,اسم, نجائب, نجائب
6201,نجيد ,نجيد ,اسم, نجد, نجد
6209,نجيف ,نجيف ,اسم, نجف, نجف
6227,نحرير ,نحرير ,اسم, نحارير, نحارير
6231,نحس ,نحس ,اسم, نحوس, نحوس
6232,نحض ,نحض ,اسم, نحوض, نحوض
6236,نحو ,نحو ,اسم, أنحاء, أنحاء
6237,نحوي ,نحوي ,اسم, نحويون, نحويون
6238,نحي ,نحي ,اسم, أنحاء, أنحاء
6225,نحيتة ,نحيتة ,اسم, نحت, نحت
6228,نحير ,نحير ,اسم, نحري, نحري
6229,نحيرة ,نحيرة ,اسم, نحائر, نحائر
6230,نحيزة ,نحيزة ,اسم, نحائز, نحائز
6233,نحيل ,نحيل ,اسم, نحلى, نحلى
6242,نخ ,نخ ,اسم, نخاخ, نخاخ
6249,نخاس ,نخاس ,اسم, نخس, نخس
6250,نخاف ,نخاف ,اسم, أنخفة, أنخفة
6247,نخروب ,نخروب ,اسم, نخاريب, نخاريب
6252,نخلة ,نخلة ,اسم, نخل, نخل
6241,نخيب ,نخيب ,اسم, نخب, نخب
6253,نخيلة ,نخيلة ,اسم, نخائل, نخائل
6260,ند ,ند ,اسم, أنداد, أنداد
6254,ندأة ,ندأة ,اسم, ندأ, ندأ
6256,ندب ,ندب ,اسم, ندوب, ندوب
6257,ندب ,ندب ,اسم, ندوب, ندوب
6258,ندب ,ندب ,اسم, أنداب, أنداب
6265,ندس ,ندس ,اسم, ندسون, ندسون
6277,ندى ,ندى ,اسم, أنداء, أنداء
6261,نديد ,نديد ,اسم, ندداء, ندداء
6262,نديد ,نديد ,اسم, ندائد, ندائد
6273,نديم ,نديم ,اسم, ندام, ندام
6278,نذر ,نذر ,اسم, نذور, نذور
6279,نذير ,نذير ,اسم, نذر, نذر
6280,نذيرة ,نذيرة ,اسم, نذائر, نذائر
6282,نزح ,نزح ,اسم, أنزاح, أنزاح
6295,نزفة ,نزفة ,اسم, نزف, نزف
6300,نزل ,نزل ,اسم, أنزال, أنزال
6301,نزلة ,نزلة ,اسم, نزلات, نزلات
6305,نزه ,نزه ,اسم, نزاه, نزاه
6283,نزوح ,نزوح ,اسم, نزح, نزح
6284,نزور ,نزور ,اسم, نزر, نزر
6289,نزوع ,نزوع ,اسم, نزع, نزع
6296,نزوف ,نزوف ,اسم, نزف, نزف
6285,نزير ,نزير ,اسم, نزر, نزر
6290,نزيع ,نزيع ,اسم, نزاع, نزاع
6291,نزيعة ,نزيعة ,اسم, نزائع, نزائع
6302,نزيل ,نزيل ,اسم, نزلاء, نزلاء
6333,نسا ,نسا ,اسم, أنساء, أنساء
698,نساء ,نساء ,اسم, جحامر, جحامر
6601,نساء ,نساء ,اسم, نهابر, نهابر
6307,نسب ,نسب ,اسم, أنساب, أنساب
6308,نسبة ,نسبة ,اسم, نسب, نسب
6314,نسخة ,نسخة ,اسم, نسخ, نسخ
6319,نسع ,نسع ,اسم, أنساع, أنساع
6320,نسعة ,نسعة ,اسم, نسع, نسع
6323,نسفة ,نسفة ,اسم, نسف, نسف
6328,نسل ,نسل ,اسم, أنسال, أنسال
6329,نسم ,نسم ,اسم, أناسم, أناسم
6330,نسم ,نسم ,اسم, أنسام, أنسام
6331,نسمة ,نسمة ,اسم, نسم, نسم
6334,نسيء ,نسيء ,اسم, أنساء, أنساء
6309,نسيب ,نسيب ,اسم, نسباء, نسباء
6311,نسيج ,نسيج ,اسم, نسج, نسج
6312,نسيج ,نسيج ,اسم, نسائج, نسائج
6317,نسيس ,نسيس ,اسم, نسس, نسس
6318,نسيسة ,نسيسة ,اسم, نسائس, نسائس
6326,نسيكة ,نسيكة ,اسم, نسك, نسك
6338,نشئ ,نشئ ,اسم, نشأ, نشأ
6340,نشاب ,نشاب ,اسم, نشاشيب, نشاشيب
6341,نشاب ,نشاب ,اسم, نشابة, نشابة
6359,نشاة ,نشاة ,اسم, نشا, نشا
6350,نشاص ,نشاص ,اسم, نشص, نشص
6348,نشز ,نشز ,اسم, نشوز, نشوز
6349,نشز ,نشز ,اسم, أنشاز, أنشاز
6354,نشغة ,نشغة ,اسم, نشغات, نشغات
6355,نشف ,نشف ,اسم, نشاف, نشاف
6357,نشقة ,نشقة ,اسم, نشق, نشق
6360,نشوان ,نشوان ,اسم, نشاوى, نشاوى
6343,نشوح ,نشوح ,اسم, نشح, نشح
6342,نشيج ,نشيج ,اسم, نشج, نشج
6345,نشيد ,نشيد ,اسم, أناشيد, أناشيد
6380,نص ,نص ,اسم, نصوص, نصوص
6365,نصاب ,نصاب ,اسم, نصب, نصب
6371,نصاح ,نصاح ,اسم, نصح, نصح
386,نصارى ,نصارى ,اسم, بطارك, بطارك
6366,نصب ,نصب ,اسم, أنصاب, أنصاب
6367,نصب ,نصب ,اسم, أنصاب, أنصاب
6368,نصب ,نصب ,اسم, أنصاب, أنصاب
6381,نصة ,نصة ,اسم, نصص, نصص
6376,نصراني ,نصراني ,اسم, نصارى, نصارى
6382,نصع ,نصع ,اسم, أنصاع, أنصاع
6385,نصف ,نصف ,اسم, أنصاف, أنصاف
6386,نصف ,نصف ,اسم, أنصاف, أنصاف
6387,نصف ,نصف ,اسم, أنصاف, أنصاف
6392,نصل ,نصل ,اسم, نصال, نصال
6369,نصيب ,نصيب ,اسم, أنصباء, أنصباء
6370,نصيبة ,نصيبة ,اسم, نصائب, نصائب
6395,نصية ,نصية ,اسم, نصي, نصي
6372,نصيح ,نصيح ,اسم, نصحاء, نصحاء
6373,نصيحة ,نصيحة ,اسم, نصائح, نصائح
6377,نصير ,نصير ,اسم, أنصار, أنصار
6378,نصيرة ,نصيرة ,اسم, نصائر, نصائر
6388,نصيف ,نصيف ,اسم, أنصفة, أنصفة
6389,نصيف ,نصيف ,اسم, نصفاء, نصفاء
6393,نصيل ,نصيل ,اسم, نصل, نصل
6407,نضاضة ,نضاضة ,اسم, نضاض, نضاض
6398,نضح ,نضح ,اسم, نضوح, نضوح
6399,نضح ,نضح ,اسم, نضوح, نضوح
6400,نضحة ,نضحة ,اسم, نضحات, نضحات
6404,نضد ,نضد ,اسم, أنضاد, أنضاد
6406,نضر ,نضر ,اسم, نضار, نضار
6410,نضو ,نضو ,اسم, أنضاء, أنضاء
6411,نضي ,نضي ,اسم, أنضية, أنضية
6401,نضيح ,نضيح ,اسم, نضح, نضح
6405,نضيدة ,نضيدة ,اسم, نضائد, نضائد
6408,نضيض ,نضيض ,اسم, نضاض, نضاض
6409,نضيضة ,نضيضة ,اسم, نضائض, نضائض
6425,نطاق ,نطاق ,اسم, نطق, نطق
6418,نطع ,نطع ,اسم, أنطاع, أنطاع
6419,نطع ,نطع ,اسم, نطوع, نطوع
6420,نطفة ,نطفة ,اسم, نطاف, نطاف
6421,نطفة ,نطفة ,اسم, نطف, نطف
6422,نطفة ,نطفة ,اسم, نطف, نطف
6429,نطناط ,نطناط ,اسم, نطانط, نطانط
6430,نطنط ,نطنط ,اسم, نطانط, نطانط
6413,نطيح ,نطيح ,اسم, نطح, نطح
6414,نطيحة ,نطيحة ,اسم, نطحى, نطحى
6441,نظام ,نظام ,اسم, نظم, نظم
6436,نظرية ,نظرية ,اسم, نظريات, نظريات
6437,نظير ,نظير ,اسم, نظراء, نظراء
6438,نظيرة ,نظيرة ,اسم, نظائر, نظائر
6442,نظيم ,نظيم ,اسم, نظم, نظم
6443,نظيمة ,نظيمة ,اسم, نظائم, نظائم
855,نعام ,نعام ,اسم, جعاول, جعاول
6454,نعامة ,نعامة ,اسم, نعام, نعام
6446,نعت ,نعت ,اسم, نعوت, نعوت
6447,نعجة ,نعجة ,اسم, نعاج, نعاج
6450,نعرة ,نعرة ,اسم, نعر, نعر
6451,نعف ,نعف ,اسم, نعاف, نعاف
6452,نعل ,نعل ,اسم, نعال, نعال
6453,نعل ,نعل ,اسم, نعال, نعال
6455,نعم ,نعم ,اسم, أنعام, أنعام
6456,نعماء ,نعماء ,اسم, أنعم, أنعم
